,video_id,id,comment,likeCount,lastUpdated,replyCount,replies
0,op4mGRTAlEY,FOX Soccer,Sum up Ronaldo's World Cup in one word,2567,2022-12-10T17:17:39Z,480,"['Bench', '😖 confused', '“One-word-is-four-words”', 'Penaldo', 'L']"
1,op4mGRTAlEY,Daniel Gutierrez,I don’t watch futbol much but I have no idea why they would make Ronaldo come off the bench during his last World Cup. He’s one of fifas biggest icons ever he probably did a lot for the country of Portugal the least they can do is start him so he can play most of the game. Just my thoughts,0,2022-12-14T07:27:32Z,0,
2,op4mGRTAlEY,Alec Lawrence,"color analyst pronouncing Morocco's GK ""Boonoo"" LMAO either say Bono (his nickname) or ""BOH-noo."" Announcers, do your research.",0,2022-12-14T07:26:16Z,0,
3,op4mGRTAlEY,Jason walbridge,has been,0,2022-12-14T06:20:39Z,0,
4,op4mGRTAlEY,Cutie Roundie,"Maybe if Messi wins, we can have Ronaldo back for 2026 😺 ^_^",0,2022-12-14T06:19:55Z,0,
5,op4mGRTAlEY,Christmas Cute Frog🐸🎄,We all wanted the see who would be in the finals I wanted to see Argentina versus Portugal,0,2022-12-14T05:31:34Z,0,
6,op4mGRTAlEY,Jonathan Barrios,if you go and watch morocos goal and watch his hand you can see  the ball graze his hand fifa should give portugal a second chance that being said void that goal! also play the goal in slow mow and zoom in and see it for yourselves thank you 🙏,0,2022-12-14T05:21:48Z,1,['morocco']
7,op4mGRTAlEY,MR CABESA,😭😭😭,0,2022-12-14T04:50:01Z,0,
8,op4mGRTAlEY,Samir,bro morocco need to learn how to finish if they wanna beat france. they miss way too many chances,0,2022-12-14T04:46:37Z,0,
9,op4mGRTAlEY,DocAlpha1,These announcers are absolutely terrible. Please dear god find some new people.,0,2022-12-14T04:37:21Z,0,
10,op4mGRTAlEY,UNKNOWN UNKNOWN,"THE CURRENT PRESIDENT IS AN IMPOSTER. GOD WILL EXPOSE THIS TO COME. THE PREVIOUS PRESIDENT WILL BE BACK IN AS RIGHFUL PRESIDENT.
GOD IS STILL IN CONTROL, AND JESUS CHRIST IS STILL SEATED AT THE RIGHT HAND OF GOD.",0,2022-12-14T04:12:46Z,1,"['shut up bro, wake up, jesus isnt real, you believe in fiction wake up to reality']"
11,op4mGRTAlEY,Truthscaler Rodonovich,"its all preset who will be the victor, money says it will be Morocco",0,2022-12-14T04:04:27Z,0,
12,op4mGRTAlEY,Amazigh,Long Live Morocco 🇲🇦 🙏 🙏🙏🙏🙏,1,2022-12-14T03:17:11Z,0,
13,op4mGRTAlEY,M.T.B.M,Enter to win free money to watch the World Cup…..CLICK THE LINK to enter to win https://bit.ly/ACTNOWtoWIN,0,2022-12-14T03:02:54Z,0,
14,op4mGRTAlEY,Ahmad Zaenal Abidin,Fantastic,0,2022-12-14T01:54:50Z,0,
15,op4mGRTAlEY,Anthony Garcia,Actually pathetic & childish that Bruno & Pepe were blaming the ref for this loss,0,2022-12-14T01:43:08Z,0,
16,op4mGRTAlEY,Julian Diaz,Grasias Grasias viva Bukele president desde Lubbock 🇸🇻🇸🇻🇺🇦🇺🇦🇺🇸🇺🇸❤️❤️👍,0,2022-12-14T01:23:50Z,0,
17,op4mGRTAlEY,mezmerizedeyez13,Shakira said it best years ago..ITS TIME FOR AFRICA! GO MOROCCO YOU GOT THIS!!!,1,2022-12-14T01:07:00Z,0,
18,op4mGRTAlEY,J doe,if france loses tomorrow the world cup is rigged.,0,2022-12-14T01:05:58Z,0,
19,op4mGRTAlEY,Henry Lei,"Portuguese didn't respect their Star C Ronaldo in this world cup. The team don't have heart, so they don't have hope. Idiots think they each be the better. Losers are the best answer to them. Look at how Argentina treat their Star, that is a team, not Sand.",1,2022-12-14T01:04:03Z,0,
20,op4mGRTAlEY,Benjamin Gilman,I really thought Messi and Ronaldo where going head to head this final. :/,0,2022-12-14T00:50:40Z,0,
21,op4mGRTAlEY,Phani Penmatsha,As an Indian I love Morocco,0,2022-12-13T23:54:41Z,0,
22,op4mGRTAlEY,Jorge hdez,Why wasn't Ronaldo starting?,0,2022-12-13T23:20:03Z,0,
23,op4mGRTAlEY,syas13,"Sir Flex Turduson: ""Give me Zidane and 10 scamming Patels and I'll win you the World Cup.""",0,2022-12-13T22:21:25Z,0,
24,op4mGRTAlEY,Goran Bazic,😆,0,2022-12-13T22:00:30Z,0,
25,op4mGRTAlEY,Zaabo Ahmed,"Bro it’s just luck vs talented but luck get win by the grace of allah, if you see how Portugal 🇵🇹 tries but unluck",0,2022-12-13T21:20:16Z,0,
26,op4mGRTAlEY,Mr. B,❤ Ronaldo,0,2022-12-13T21:09:34Z,0,
27,op4mGRTAlEY,MurdocksLife,"Can we agree Portugal lost our coach?
👇",1,2022-12-13T20:46:55Z,0,
28,op4mGRTAlEY,"g,gucnfu vxkclm",The coach play to much how the heck he wasn't start the game with Ronaldo that's stupid,0,2022-12-13T19:46:09Z,0,
29,op4mGRTAlEY,Raoul Duke,What a historic match!,0,2022-12-13T19:31:28Z,0,
30,op4mGRTAlEY,BassFishing TV,Did Ronaldo even touch the ball?? 😡,0,2022-12-13T19:12:01Z,0,
31,op4mGRTAlEY,the islander,Why was Ronaldo benched that long?,1,2022-12-13T18:43:12Z,0,
32,op4mGRTAlEY,may _ lay trucker,"White jersey for Portugal,did not bring no lucks.",0,2022-12-13T16:36:14Z,0,
33,op4mGRTAlEY,Nilo Nemani,Can you guys please upload these in 1080 p,0,2022-12-13T15:59:34Z,0,
34,op4mGRTAlEY,Cyber007,"so far Europe, South America, North America . post 2022 Africa is the new FIFA soccor super power.  
Africa Rising as a global sports hub.",0,2022-12-13T14:57:22Z,0,
35,op4mGRTAlEY,Yon Warr,Christiano Ronaldo.......RAPISTS DON'T WIN!!!!,1,2022-12-13T14:21:20Z,1,['???']
36,op4mGRTAlEY,JC Abram,"I feel like Morocco and Japan have very similar system. Don’t need much possession but very effective when they have the ball. The big difference is Morocco have the physical bodies to defend tall European opponents. That creates more beliefs and confidence that they can beat anybody. But as much as I want to see them go to the finals, I think France will be too much for them to handle. Still what a fantastic run they had.",0,2022-12-13T11:42:47Z,0,
37,op4mGRTAlEY,Nunya Bidness,All the good chances for Portugal came after Ronaldo was put in,0,2022-12-13T09:53:54Z,0,
38,op4mGRTAlEY,ShmurdaGang,lets watch lebron james on his last nba game,0,2022-12-13T07:01:57Z,0,
39,op4mGRTAlEY,lalo malo,I completely underestimated and slept on Morocco and was already counting them out vs France but not anymore. In 5 games they've scored 5 goals and have only allowed 1 in their own net. We're about to see the team with most goals scored (France with 11) vs the team with the least amount of goals allowed. All of a sudden im actually hyped for this match!,3,2022-12-13T06:27:22Z,0,
40,op4mGRTAlEY,Rachid Almadani,Morocco will win the WC and make soccer Great Again 🇲🇦⚽👍😃,2,2022-12-13T06:21:20Z,0,
41,op4mGRTAlEY,SBE,The fact they thought Morocco was gonna be trash and subbed in Ronaldo for Portugal at the end,0,2022-12-13T06:14:22Z,0,
42,op4mGRTAlEY,Eternally Profound,As good as Ronaldo is he couldn't score a single goal against Morocco. loser,2,2022-12-13T05:50:14Z,0,
43,op4mGRTAlEY,Yazid Chelkhaoui,"Hey guys, am I mistaken or did they NOT show Zakaria Aboukhlal’s miss face to face with Portuguese goalkeeper. It was literally the most threatening action in the match after the goal. I have a feeling that Fox are trying to prove that Portugal was heavily dominant and Morocco is just lucky, while thats not true. If Im mistaken please correct me.",0,2022-12-13T05:34:41Z,0,
44,op4mGRTAlEY,Last of them,Was was Ronaldo benched for the first half ?,2,2022-12-13T04:54:56Z,1,['yes.  a stupid idea by their head coach .']
45,op4mGRTAlEY,Kevin Ramos,Feel bad for c7 & Morocco who is there all stars ?,1,2022-12-13T03:53:27Z,0,
46,op4mGRTAlEY,justin rinck,nothing made me happier than seeing ronaldo crying after the game. most selfish player in the sport. dude doesnt deserve the W,0,2022-12-13T03:39:34Z,0,
47,op4mGRTAlEY,Andy 王💙💛,"Portugal Coach should go home or go Jail.
They want to prove they can do it without Cris.Ronaldo;
but they expect Cris Ronaldo to clean their but after they lost",2,2022-12-13T03:34:55Z,1,['indeed and well said .']
48,op4mGRTAlEY,Hamza Hanana,Morocco played the whole game with substitutes and still beat portugal lol Morocco OP,1,2022-12-13T03:14:50Z,0,
49,op4mGRTAlEY,Margarita Bramasco,Hi,0,2022-12-13T03:07:53Z,0,
50,op4mGRTAlEY,adfasd,Pepe...👎👎,0,2022-12-13T02:59:22Z,0,
51,op4mGRTAlEY,Luis Donado,"Cristiano sobbing really got to me.  I initially wanted to see him feel the pain of losing his last opportunity, but I changed my mind after watching this.  I know he's done much for the sport and is a dedicated player.  I thank Cristiano for my new change.  I will never wish anyone in football negative vibes again. Thank you, Cristiano, for your competitiveness throughout the years. ⚽⚽",7,2022-12-13T02:21:23Z,0,
52,op4mGRTAlEY,Chris mize,https://youtu.be/NSAho6x1ceQ,0,2022-12-13T02:18:41Z,0,
53,op4mGRTAlEY,Scott L.,"Bravo, well done ✅",1,2022-12-13T01:57:17Z,0,
54,op4mGRTAlEY,XDFerocious,Cracks me up how soccer game highlights only takes about 4:55 to know everything that happened in that game 😂😂,0,2022-12-13T00:46:20Z,0,
55,op4mGRTAlEY,Ilymya,Ronaldo deserve to come back pls,2,2022-12-13T00:28:59Z,0,
56,op4mGRTAlEY,seb,"underestimating a team during a world cup is never a good idea, you would think they knew better",3,2022-12-13T00:20:32Z,0,
57,op4mGRTAlEY,Mohameddul Alam,if only ronaldo didnt get benched for like 40 mins :(,4,2022-12-13T00:11:08Z,1,"['Stupid coach, he robbed us of seeing Messi vs Ronaldo']"
58,op4mGRTAlEY,Deda Meda,it seems as if Ronald was paid money to spoil every game of his team in this championship!  🤗🤷🏻‍♂️,1,2022-12-12T23:49:45Z,0,
59,op4mGRTAlEY,JayCFC,"Really hoping Morocco make it to the finals, that would be an incredible story especially for Africa🙌🏾",3,2022-12-12T23:47:38Z,0,
60,op4mGRTAlEY,Ilymya,Give Ronaldo 1 more chance,2,2022-12-12T23:41:30Z,1,['It’s over lil bro let it go']
61,op4mGRTAlEY,Behzad Ahmed,Morocco win INSHA'ALLAH Also world cup INSHA'ALLAH we All pray 🤲🤲🤲 love from Pakistan Maroco 🇵🇰❤️🇲🇦,1,2022-12-12T23:15:44Z,0,
62,op4mGRTAlEY,Asma Sajid,Ronaldo don’t give up have the strong feelings pls don’t let Ronaldo go,2,2022-12-12T23:01:47Z,0,
63,op4mGRTAlEY,Asma Sajid,Ronaldo didn’t come in early so his team lost don’t worry the next time they play they will win trust,2,2022-12-12T23:01:18Z,1,['They’re out 😂']
64,op4mGRTAlEY,The USA Thunder  ,Morocco show us the World Cup please❤,0,2022-12-12T22:36:50Z,0,
65,op4mGRTAlEY,Luis X,🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹 smh that 🇵🇹 lost,0,2022-12-12T21:54:31Z,0,
66,op4mGRTAlEY,Jenny Torres,why didn't Ronaldo start ?,1,2022-12-12T21:42:20Z,0,
67,op4mGRTAlEY,Fabio Tellez,Who's that guy in the beginning singing Oh oh ooh.,0,2022-12-12T21:35:48Z,0,
68,op4mGRTAlEY,Skinkly,4:26 wasn't even a foul. Portugal is just being cry babies,2,2022-12-12T21:06:40Z,0,
69,op4mGRTAlEY,mistyken,gosh...that #19 who scored the goal with a header took off like a rocket...insane vertical right there,2,2022-12-12T20:59:58Z,0,
70,op4mGRTAlEY,Mcbuddlenugget57,Ronaldo sucks,0,2022-12-12T20:22:36Z,0,
71,op4mGRTAlEY,Ty Square,"FIFA SHOULD PRACTICE CHOOSING REFEREE TEAM FROM OTHER CONTINENTS WHO DON'T BELONG OR LIVE IN THE SAME TWO COUNTRIES THAT IS PLAYING THE CURRENT GAME.  THIS IS A FAIR PRACTICE TO AVOID THE BIAS RUMORS.  FIFA ALSO LOOKS AT LIKE ""DO THE REFEREES FIFA SELECTED TO RUN THE GAME AFFECT THE OUT COME OF THE GAME OR NOT AND LOOKING AT DIFFERENT ANGLES WHICH COULD FAVOR TEAMS PLAYING NEXT MATCH"".  If FIFA want to fans to respect it, I disagreed the way FIFA doing the business this WC.",0,2022-12-12T19:50:15Z,0,
72,op4mGRTAlEY,p. a.,LETS GOOOO,1,2022-12-12T19:43:55Z,0,
73,op4mGRTAlEY,Ty Square,"Last game Ronaldo was benched until 70th minute...but this game I expected him playing but I was surprised he was benched too long not playing full game.  Come one, his last chance in 2022 WC and he is a star lined up with Messi, how could Portugal benched him like that?  He has a reason to cry and to be angry...Win or loose they should let him fully satisfies everyone in the world and by saying this the coach and Portugal side should respect him as well as his fans by letting him into the game from first minute to last seconds.....Dam  it!",1,2022-12-12T19:43:50Z,0,
74,op4mGRTAlEY,Jacqueline Morrison,Just.  Not. Into.  It.  .🤪,0,2022-12-12T19:40:39Z,0,
75,op4mGRTAlEY,Rawan,Why didn’t Ronaldo play at the beginning?,1,2022-12-12T19:01:53Z,0,
76,op4mGRTAlEY,OPG,I hope Morocco wins World Cup,2,2022-12-12T19:00:56Z,0,
77,op4mGRTAlEY,Isaiah ojo,Sorry portugal,2,2022-12-12T18:00:52Z,0,
78,op4mGRTAlEY,Juxan,W morroco,2,2022-12-12T17:56:36Z,0,
79,op4mGRTAlEY,Marcelo Gabuardi,"Congrats to morroco team.!!😉   But at the same time.the biggest mistake was not letting, ronaldo play during almost the entire game. The Portugal coach made a bad choice 🤔",2,2022-12-12T17:37:33Z,0,
80,op4mGRTAlEY,Abdi ali,Waw,0,2022-12-12T17:22:38Z,0,
81,op4mGRTAlEY,David Lee,As a Korean-American.....I am in awe of this Moroccan team. They have played tremendous futbol in this cup. Their defense and goalkeeping has been exquisite. And just the speed and precision of their counter attack is a sight to behold. They know who they are and they stay disciplined to executing their style of play.  They are happy to let opposing teams dominate possession but clamp down on scoring opportunities...and as soon as the other team makes a mistake they are off to the races and efficient in making the most of their counter attacks. Just a beautiful and solid TEAM...I will be rooting on the Atlas Lions as they face another big test in France. Congratulations Morocco...you have represented your nation with honor...given the entire continent of Africa a sense of pride...and shown on the World stage that you belong amongst the greats.,5,2022-12-12T17:15:30Z,1,['Their counter-attack is elite and their midfield players are relentless.']
82,op4mGRTAlEY,Ayao Adanto,"With this goalkeeper, Morocco may win France, and it might be another defeat for a great team!",0,2022-12-12T17:05:56Z,0,
83,op4mGRTAlEY,Ayao Adanto,The star in the Morocco Team is the goalkeeper. He is highly skilled!,1,2022-12-12T17:02:34Z,0,
84,op4mGRTAlEY,Supe,Let’s goooo,0,2022-12-12T16:53:11Z,0,
85,op4mGRTAlEY,Ronald McZee,Portugal had so many chances didn't convert,0,2022-12-12T16:49:28Z,0,
86,op4mGRTAlEY,Patrice T,They should have started with Ronaldo and not put him in the 50th minute and EXPECT a miracle smh,0,2022-12-12T16:30:27Z,0,
87,op4mGRTAlEY,Saospade,:(,0,2022-12-12T16:20:15Z,0,
88,op4mGRTAlEY,BassFishing TV,Ronaldo ain’t good he waits for his lucky moments to score,0,2022-12-12T15:49:46Z,0,
89,op4mGRTAlEY,tianl98765,so sad to see CR7 in tears after the game,0,2022-12-12T15:43:40Z,0,
90,op4mGRTAlEY,OmazingE30,Hurt just as bad seeing Mexico Lost as seeing Ronaldo be eliminated,0,2022-12-12T15:37:45Z,0,
91,op4mGRTAlEY,Bob Couch,"Ah, yes, bench Ronaldo; in a World Cup?!!! Portugal not intelligent to do that.",0,2022-12-12T14:52:29Z,0,
92,op4mGRTAlEY,OneTime,Coach's fault. Ronaldo should have played the entire game since he sat on the bench on previous games,1,2022-12-12T14:49:50Z,0,
93,op4mGRTAlEY,Bin Yan,"Probably the game with big win against Swiss already blinded their coach, they obviously underrated the toughness of Morocco football, Swiss loss with ""surprise"" coz noone actually faced Portugal without CR in the staring XI... but this ""surprise"" only works once and the Portuguese coach taken it for granted...",0,2022-12-12T14:25:04Z,0,
94,op4mGRTAlEY,Piotr Zajac,"Women commentators?
😂😂😂😂",0,2022-12-12T14:16:59Z,0,
95,op4mGRTAlEY,BunnyandKlyde,Not my boi Ronaldo,0,2022-12-12T14:16:13Z,0,
96,op4mGRTAlEY,Nima Nasiri,Allah 1-0 Jesus & Ronaldo😆,0,2022-12-12T14:14:05Z,0,
97,op4mGRTAlEY,Origins .0000,Why wasn't Ronaldo in the whole game?,0,2022-12-12T14:09:59Z,0,
98,op4mGRTAlEY,J X,Ronaldo should've been in the starting lineup  what exactly is the coach trying to prove here.,0,2022-12-12T13:53:46Z,1,['Right. Morocco probably bought off the coach. They have boat loads of moneyy']
99,op4mGRTAlEY,Moses Tamang,Portugal 🇵🇹 win 🏆 the World Cup 2022🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1,2022-12-12T13:43:22Z,0,
100,op4mGRTAlEY,Amelia Joseline Kramer,"I am SO HAPPY for Morocco. I love the country, love their food. Yay Morocco!",5,2022-12-12T13:15:05Z,0,
101,op4mGRTAlEY,karl villa,"Well...that's wal call judas Kiss 
The pepe head kissed by te morrocos player in the last second 
Saying * nice job bro you misses *",1,2022-12-12T13:06:45Z,0,
102,op4mGRTAlEY,BF 4life,"Asian Arab when we accomplish something we don’t say we are Asian we called ourself Arabs, and same goes to Morocco and honestly not bother if they call themselves African I love African people they are amazing people black and brown we all humans.",0,2022-12-12T12:54:49Z,0,
103,op4mGRTAlEY,vang vieng chaw tshua channel,Portugal lost was head caoch failts 100% for not let Christians Ronaldo to play at beginning 1st half,0,2022-12-12T12:49:52Z,0,
104,op4mGRTAlEY,vang vieng chaw tshua channel,Portugal gead caoch was under estimate Morocco team to be lost for not put Rolando first to start the game,0,2022-12-12T12:47:10Z,0,
105,op4mGRTAlEY,Jorge Perez,Morroco did a great job neutralized Portugal’s attack and won. Great job by Morroco. Bruno and the rest of Portugal can cry all the want they lost to a better team.,1,2022-12-12T11:57:36Z,0,
106,op4mGRTAlEY,D W,"What were the rankings here again for these teams going in? Soccer sucks.Any sport where you can have a 0-0 tie routinely(not this game,ok) is a complete joke.Big bad Ronaldo.🤣",0,2022-12-12T11:47:58Z,0,
107,op4mGRTAlEY,Benjamin Siankam,👏🏿👏🏿👏🏿,0,2022-12-12T11:46:36Z,0,
108,op4mGRTAlEY,Andrew Johnston,"Some of the lamorinda soccer players don’t even like Masood Ahmadi 

Some of the miramonte high school soccer players don’t even like Masood Ahmadi 


Obviously some of the lamorinda soccer players are lying or lied

Obviously some of the miramonte high school soccer players are lying or lied 

They lied

Dylan Kronenberg is lying",0,2022-12-12T11:40:03Z,0,
109,op4mGRTAlEY,Ishan Kumar,"this world cup has been for underdogs.  morocco, croatia, korea",0,2022-12-12T11:37:31Z,0,
110,op4mGRTAlEY,Speaking the truth,"Ok the manager or the coach made him seat on the bench. BUT when they release him on the field , he has many chances to kick to goal but guess wht ??? Missed . So don’t make excuses that Portugal lost cuz ronaldo sat n on the bench 🤦🏻‍♀️. If u loose take it like gentlemen. Just admit Morocco teams were really good n tried so hard to be in the semi final",0,2022-12-12T11:23:08Z,0,
111,op4mGRTAlEY,Tony Sanmangelo,BILLIONAIRE,0,2022-12-12T11:08:43Z,0,
112,op4mGRTAlEY,SirCanteloupe,"Not gonna lie, Ronaldo would’ve scored some of those chances",0,2022-12-12T10:46:24Z,0,
113,op4mGRTAlEY,ItsBuzzOfficial,I don’t follow this sport often but why is Ronaldo coming off the bench???,0,2022-12-12T10:01:25Z,0,
114,op4mGRTAlEY,Mohamedziyech30,Check my new video guys ❤,0,2022-12-12T08:27:49Z,0,
115,op4mGRTAlEY,whoo datt,Why tf didn't they startronaldo!!!,0,2022-12-12T08:24:14Z,0,
116,op4mGRTAlEY,TheFivers,Can Morocco defeat France? I believe it's possible! I'll be cheering for Morocco🇲🇦 this team have been incredible! Go Morocco🇲🇦! You have a U.S. 🇺🇲 fan who will be cheering you all on!,1,2022-12-12T08:09:47Z,0,
117,op4mGRTAlEY,Generación pentecostal pagina de fans,"I don’t understand soccer  but defense wins championships.  My new engkand patriots won 6 súper-bowls with defense   What I don’t understand why u ,leave ur best player in the bench ,,is like Tom Brady ni playing in the Super Bowl. If puts his best player Morocco defense  had defend him. He put him to late he was cold",0,2022-12-12T07:47:42Z,0,
118,op4mGRTAlEY,Kousha Hashemi,What is the name of the anthem song played in the beginning?,0,2022-12-12T07:44:26Z,0,
119,op4mGRTAlEY,My name doesn’t say anything,I still can’t believe it. They where so lucky against Spain and Portugal. Luck can only take them so far. I’m surprised they haven’t recieved one goal. Their defense is not good and their offense is super bad. Incredible,1,2022-12-12T07:00:42Z,2,"['🤣🤣🤣 you thing we have three or four  big chance to score one Is face to face with golie   our defence stop many shot we dont care about the shot out of target three of our best defence injury hakimi too not in good shape    new players ply for  first time in WC and they do they job watch 2018 game against portugal all game the ball with us and we lose with same resulte', 'lmaoooo']"
120,op4mGRTAlEY,Jason Ahn,4:40 you can see Yamiq kissing Pepe's head as a thanks after he missed the header lmao,0,2022-12-12T06:57:11Z,0,
121,op4mGRTAlEY,MA-121,coach f up. should have played  Ronaldo since the start. he wanted  Ronaldo fresh for the next games but there will be no next game if you can not pass this one.   lol,1,2022-12-12T06:48:39Z,0,
122,op4mGRTAlEY,PetSimX,"Never look down on Morocco🇲🇦 they were probably one of the most underlooked team in this cup, and they have proven time and time again that they are not to be messed with. I think they're taking it all",0,2022-12-12T06:20:24Z,0,
123,op4mGRTAlEY,Luis Sanchez,I pray that this morroco team wins the world 🌎 cup this is coming from a Mexican descendent,2,2022-12-12T06:16:02Z,0,
124,op4mGRTAlEY,Nageeye Mohamed Ali,The guy who kisses the head of pepe when he misses that header 😂😂,0,2022-12-12T06:08:00Z,0,
125,op4mGRTAlEY,Seleana,https://youtu.be/iG99GYsNcU0,0,2022-12-12T05:52:01Z,0,
126,op4mGRTAlEY,Skyler Reddy,Portugal 🇵🇹 bye-bye.,0,2022-12-12T05:48:14Z,0,
127,op4mGRTAlEY,Chris B. Ramirez,"feel bad for cristiano ofc but my goodness, portugal's goalie should be playing in second division while bono should be playing in a top club after this wc",1,2022-12-12T05:31:51Z,0,
128,op4mGRTAlEY,BehrGris,i came here to see the highlights and it’s missed attempts.  soccer is boring,0,2022-12-12T05:28:36Z,0,
129,op4mGRTAlEY,The Numidian Man,Best AMAZIGH team from North Africa or South Mediterranean.,0,2022-12-12T05:28:19Z,0,
130,op4mGRTAlEY,James Watson,Futbol the one sport where highlights are you getting dominated and it just wasn’t close enough but that one moment made you win the game,0,2022-12-12T05:25:27Z,0,
131,op4mGRTAlEY,ArsenalBoy92,An insult to CR7 by all from the coach to the teammates.,0,2022-12-12T05:19:50Z,0,
132,op4mGRTAlEY,pog man,"Im still sad, Fernandos Trashtos should be sacked, stop playing defense when cr7 is on but attack when ramos is on",0,2022-12-12T05:04:10Z,0,
133,op4mGRTAlEY,Juan Rios,EL MUNDIAL MÁS CLARO DE CORRUPTION.  🇲🇦 MOROCCO WIN 🥇 PORTUGAL LOSSES 😅$$$$$$$$$$$$$$$$$PLEASE IM OLDER THAT YOU THINK FIFA MAFIAFA,0,2022-12-12T04:44:04Z,0,
134,op4mGRTAlEY,dash,Ronaldo is still my goat no matter 🤞🏽🐐🔥💯👑,1,2022-12-12T04:39:57Z,0,
135,op4mGRTAlEY,A Bel,"Where is Ronaldo ,Where is Ronaldo ? 
Donde Esta Ronaldo ?!!!
Onde está Ronaldo?!!!!!
Viva Marruecos !!!",0,2022-12-12T04:28:42Z,1,"['hes mbappes idol, who will destory you']"
136,op4mGRTAlEY,Dougie,"Portugal & Spain with more shots, 70+ possession and they go out to these anti-football bus parkers. I don’t know what’s so great about this garbage.",2,2022-12-12T04:20:40Z,0,
137,op4mGRTAlEY,Latifa moul,I never been happy as yesterday!!!!go Morocco Insha Allah we will win,0,2022-12-12T04:16:32Z,0,
138,op4mGRTAlEY,Dougie,Morocco is bad for football. This is going to further encourage smaller teams to play ultra defensive football and bore the rest of the world to death.,3,2022-12-12T04:15:10Z,0,
139,op4mGRTAlEY,myheroscape20,Why are they not starting Ronaldo?,1,2022-12-12T04:01:31Z,0,
140,op4mGRTAlEY,Molly Remaklus,Never underestimate a country,0,2022-12-12T03:50:03Z,0,
141,op4mGRTAlEY,oum Rania,Great team ! MASHAALAH,0,2022-12-12T03:47:53Z,0,
142,op4mGRTAlEY,Casey B,Ronaldo should’ve played the whole game,1,2022-12-12T03:41:06Z,0,
143,op4mGRTAlEY,Jacob Zawaurdo,I’m gonna cry when Portugal loses to Morocco but it is okay cuz Croatia is in the world and Croatia is my favorite World Cup team,0,2022-12-12T03:36:53Z,0,
144,op4mGRTAlEY,El guapo de Montebello,Portugal's coach is full of hate.,1,2022-12-12T03:33:51Z,0,
145,op4mGRTAlEY,Mohamed Gure,Morocco the whole Somalia Nation will be supporting you either you win or lose in the semifinals,0,2022-12-12T03:31:06Z,0,
146,op4mGRTAlEY,Moun Bakko,… listen to what a female is saying in commentary to a game… this is for men by men… feminists  love nothing more than to insert themselves into that which is for men.,0,2022-12-12T03:22:46Z,0,
147,op4mGRTAlEY,رضوان Rad(1)ouane,"The Moroccan wins caused many coaches to get the boot., sending players and their fans back home crying, African countries are cheering for the first African country to head to the semi finals, the Arabs world cheering for the first Arab country heading to the semi finals, Palestinians cheering, the Israelis cheering. What's going on here. This is by far the best world cup ever held.  Morocco will definitely bring the cup home.",1,2022-12-12T03:18:35Z,0,
148,op4mGRTAlEY,N.B.L.,F Morocco u only there cuz ronaldo was benched,0,2022-12-12T03:17:09Z,0,
149,op4mGRTAlEY,Khaoula Moroccan,We going to beat France 🇫🇷 too Inshallah ❤,0,2022-12-12T03:17:04Z,0,
150,op4mGRTAlEY,N.B.L.,Y was ronaldo benched ?!,0,2022-12-12T03:15:45Z,0,
151,op4mGRTAlEY,Sunnyd824,Hurts to see Ronaldo go out like this as a Messi fan. Doesn’t matter though France would’ve beat Portugal but now they’re beating Morocco,0,2022-12-12T03:13:13Z,0,
152,op4mGRTAlEY,Morgen Weathers,Benchy boy,0,2022-12-12T03:10:39Z,0,
153,op4mGRTAlEY,Xarlithion,https://youtu.be/fubCN_kO9Tw             Unrelated shameless plug :D,0,2022-12-12T03:03:35Z,0,
154,op4mGRTAlEY,Sergio Melendez,Morocco partying like it is 999 right now.,0,2022-12-12T03:02:50Z,0,
155,op4mGRTAlEY,A Belbayan,Hi do you have any applications for watching live,0,2022-12-12T03:01:24Z,0,
156,op4mGRTAlEY,Coop Pro,the morocco player kissing pepe’s head after he missed that header at 4:40 😭🤣,0,2022-12-12T02:52:23Z,0,
157,op4mGRTAlEY,Christian Hip Hop,There are 44 countries in Europe and have 13 spots at wold cup while there are 54 countries in Africa but only have 5 spots at the world cup.  How are the spots awarded?,0,2022-12-12T02:45:46Z,0,
158,op4mGRTAlEY,Cory x Kenshin fan,F*ck Morocco or what ever,2,2022-12-12T02:37:00Z,1,['Butthurt?! 😂']
159,op4mGRTAlEY,Gabe M,Ironic how Portugal lost to a team wearing their own colors.,0,2022-12-12T02:14:26Z,1,['this morocco colors too red and green see the flag']
160,op4mGRTAlEY,Just A Man,"If you didn't know, Morocco is an Arab country.",0,2022-12-12T02:04:31Z,0,
161,op4mGRTAlEY,J O,Why didn't they simply start CR7 from the beginning? 🤦‍♂️🤦‍♂️,0,2022-12-12T02:03:45Z,0,
162,op4mGRTAlEY,Mohammad Shaikh,"Islam is the most beautiful, peaceful and only true religion on the earth.",0,2022-12-12T01:48:34Z,0,
163,op4mGRTAlEY,Babyafrika21,I'm still in shock,0,2022-12-12T01:32:19Z,0,
164,op4mGRTAlEY,eduardo jimenez,way to make Africa and the Arab nations proud  🙌,0,2022-12-12T01:30:11Z,0,
165,op4mGRTAlEY,TruthTriumphs1,Morocco might be in Africa geographically but they associate themselves more as Arabs/Muslims than Africans. The converts from South Asia are feeling proud for Morocco because they Muslim,0,2022-12-12T01:16:56Z,1,['And what exactly is your point?!']
